userId,movieId,rating,timestamp
474,46974,3.5,1180012426
474,46976,4.0,1165539831
474,47099,4.0,1180012232
474,47465,3.5,1180012298
474,47610,3.5,1180012409
474,47629,4.0,1180012143
474,47894,3.5,1189990756
474,47950,3.5,1165540186
474,47970,3.0,1180012376
474,48142,3.0,1180012379
474,48326,3.0,1180012371
474,48385,3.5,1165539838
474,48394,3.5,1180012234
474,48516,4.0,1180012354
474,48598,4.0,1180012345
474,48698,4.0,1189990647
474,48741,4.0,1201832889
474,48774,4.0,1180012229
474,48780,4.0,1180012316
474,48783,3.0,1180012313
474,48879,4.0,1180012301
474,49132,3.5,1180012289
474,49220,3.5,1180012278
474,49274,3.5,1180012274
474,49280,3.5,1180012255
474,49524,3.5,1180012246
474,49647,4.0,1180012227
474,49666,3.0,1201832959
474,49772,4.5,1181348336
474,49957,3.0,1189990575
474,49961,4.0,1180012125
474,50068,3.5,1201833185
474,50160,3.5,1189991257
474,50274,3.0,1189990959
474,50514,3.5,1201833031
474,50685,4.0,1201833318
474,50740,4.0,1238350244
474,51540,4.0,1189991053
474,51884,4.0,1201833280
474,52767,4.0,1238350205
474,52952,4.0,1201832936
474,52967,4.0,1238350400
474,52975,3.5,1201833152
474,53024,4.0,1238350351
474,53123,3.5,1201833158
474,53921,3.5,1201833337
474,53953,3.5,1201833329
474,54001,4.5,1189990598
474,54259,3.5,1201833149
474,54881,4.0,1238350495
474,55071,4.0,1201832956
474,55118,4.0,1201833256
474,55253,3.5,1238350555
474,55442,3.5,1238350498
474,55687,4.5,1238350461
474,55814,4.0,1238350406
474,56563,3.5,1201832992
474,56607,3.5,1238350552
474,63433,4.0,1238350601
474,66934,4.5,1238350092
475,2,4.5,1498031744
475,19,4.0,1498031776
475,165,4.5,1498031585
475,260,5.0,1498029369
475,329,5.0,1498031717
475,364,4.5,1498031570
475,367,5.0,1498031622
475,586,4.5,1498031682
475,588,5.0,1498031529
475,589,5.0,1498031516
475,592,5.0,1498031523
475,784,4.0,1498031911
475,788,4.5,1498031790
475,1196,5.0,1498029371
475,1198,5.0,1498029334
475,1210,5.0,1498029362
475,1240,4.5,1498031588
475,1270,5.0,1498031521
475,1291,5.0,1498029409
475,1356,5.0,1498031794
475,1374,4.5,1498031874
475,1527,5.0,1498031637
475,1580,5.0,1498031593
475,1676,4.5,1498031862
475,1682,5.0,1498031645
475,2006,4.5,1498029445
475,2011,5.0,1498031778
475,2012,5.0,1498031777
475,2115,5.0,1498031761
475,2353,4.5,1498031891
475,2571,4.5,1498029365
475,2617,5.0,1498031804
475,2716,5.0,1498031629
475,3578,5.0,1498030079
475,3717,4.0,1498030500
475,3751,3.5,1498030153
475,3752,4.0,1498030576
475,3753,4.5,1498029450
475,3793,5.0,1498030037
475,3821,4.5,1498031226
475,4232,4.5,1498030987
475,4306,4.5,1498030086
475,4343,4.5,1498030952
475,4366,4.5,1498031266
475,4367,4.0,1498030605
475,4369,4.5,1498030615
475,4370,5.0,1498030379
475,4446,5.0,1498030760
475,4701,4.0,1498030776
475,4886,4.5,1498030044
475,4896,5.0,1498030073
475,4993,5.0,1498029357
475,5218,4.5,1498030348
475,5349,5.0,1498030075
475,5378,5.0,1498030169
475,5418,4.5,1498031707
475,5459,4.5,1498029909
475,5618,5.0,1498029807
475,5816,4.5,1498030137
475,5952,5.0,1498029355
475,6333,4.0,1498030142
475,6365,4.5,1498030124
475,6377,3.5,1498030047
475,6534,4.5,1498030845
475,6539,4.5,1498029484
475,6564,4.0,1498031128
475,6934,4.5,1498030294
475,7153,5.0,1498029354
475,7254,4.0,1498030411
475,8360,4.5,1498030155
475,8368,4.5,1498029832
475,8371,4.5,1498030995
475,8636,4.5,1498029835
475,8644,4.5,1498030305
475,8665,4.0,1498030190
475,8907,3.5,1498031399
475,8961,4.5,1498030114
475,8965,4.5,1498031404
475,31658,5.0,1498030622
475,31685,4.5,1498030793
475,31696,4.0,1498030809
475,32031,3.5,1498031413
475,33493,4.5,1498030177
475,33794,4.5,1498029421
475,34150,4.0,1498030931
475,40629,4.5,1498031019
475,40815,5.0,1498030277
475,41566,5.0,1498030540
475,44022,4.0,1498031118
475,45499,4.0,1498030664
475,45722,4.5,1498030315
475,48394,4.5,1498030273
475,52722,4.5,1498030804
475,53121,3.5,1498031167
475,53464,3.5,1498031316
475,54001,4.5,1498030481
475,54272,3.5,1498030718
475,54286,4.5,1498031844
475,56171,5.0,1498031409
475,56174,4.5,1498030497
475,58025,4.5,1498031213
475,58559,3.5,1498029377
475,59315,4.0,1498029415
475,59501,4.0,1498031376
475,59615,4.0,1498030813
475,59784,4.0,1498029600
475,60040,4.5,1498031052
475,60074,4.5,1498030909
475,68358,4.0,1498029752
475,68791,3.5,1498031182
475,69526,4.0,1498031244
475,69844,5.0,1498030550
475,70286,5.0,1498030358
475,71530,5.0,1498031457
475,72998,4.5,1498030229
475,77561,4.0,1498029975
475,79091,3.5,1498030727
475,81564,3.5,1498031139
475,81834,5.0,1498030549
475,82461,4.0,1498031136
475,86332,5.0,1498030785
475,87232,3.5,1498029606
475,88125,5.0,1498030584
475,88140,4.5,1498030855
475,89745,4.0,1498030321
475,91500,4.0,1498030557
475,91529,4.0,1498030346
475,92259,5.0,1498030559
475,95510,3.5,1498031035
475,101864,4.5,1498031176
475,103042,4.0,1498031248
475,103141,3.0,1498031349
475,103253,4.5,1498031200
475,106487,4.5,1498030787
475,108190,3.5,1498031389
475,109487,4.0,1498030180
475,111362,4.5,1498030822
475,111759,4.0,1498029760
475,112852,4.5,1498029408
475,115713,4.5,1498029541
475,116797,4.5,1498030471
475,116823,4.0,1498031088
475,118696,4.5,1498031219
475,122882,4.5,1498030594
475,122886,4.5,1498029776
475,122892,4.0,1498030976
475,122904,5.0,1498029411
475,122918,3.0,1498029920
475,122920,3.5,1498029495
475,122922,4.5,1498029469
475,135133,4.0,1498031436
475,139385,4.0,1498031081
475,152081,4.5,1498029487
475,166528,4.0,1498029848
475,168252,3.5,1498029617
483,1,4.0,1178293130
483,2,4.0,1178293652
483,5,2.5,1327277284
483,10,2.0,1178293444
483,16,4.0,1178293782
483,18,4.0,1215897224
483,19,3.5,1181494938
483,23,3.0,1215897538
483,24,2.5,1327277916
483,26,4.0,1215898801
483,29,5.0,1181495581
483,31,2.0,1181495275
483,32,5.0,1178213437
483,47,3.5,1178215187
483,48,3.0,1181496689
483,50,4.5,1204405320
483,81,3.5,1215898195
483,110,4.0,1178292986
483,135,3.5,1215896386
483,145,3.5,1215895607
483,150,2.0,1178293393
483,153,2.0,1181494702
483,158,2.0,1181496575
483,160,3.5,1178293850
483,165,4.5,1226359677
483,170,4.0,1181495765
483,172,3.5,1178294216
483,173,1.0,1181496560
483,180,4.0,1327277884
483,196,0.5,1181496548
483,198,4.0,1202461343
483,208,3.0,1178293256
483,223,3.5,1178293610
483,231,3.0,1178293069
483,235,2.0,1204277397
483,236,4.0,1232883301
483,253,3.5,1178215303
483,256,3.0,1327277652
483,260,4.5,1327276785
483,265,3.0,1178294232
483,266,3.0,1291838775
483,273,3.5,1181495496
483,293,4.0,1181494891
483,296,5.0,1178213426
483,317,4.5,1178293779
483,318,5.0,1291838563
483,337,2.5,1204277379
483,339,2.0,1181494806
483,344,4.0,1178215162
483,355,2.0,1327277630
483,356,5.0,1415579192
483,357,3.5,1178293205
483,362,2.5,1327277978
483,364,4.0,1178215210
483,367,3.0,1178293175
483,368,4.0,1178358693
483,370,4.0,1181494342
483,377,1.5,1181496681
483,379,1.0,1181496546
483,380,4.0,1178217461
483,410,3.0,1181494952
483,420,3.0,1327277100
483,431,4.0,1181495416
483,435,2.5,1178293968
483,442,2.5,1181496571
483,457,2.5,1178293346
483,466,4.5,1178294084
483,468,3.5,1215896024
483,475,4.0,1181495348
483,480,4.0,1178293045
483,485,4.5,1178294306
483,489,3.0,1215898471
483,500,3.5,1178293521
483,520,4.0,1178294141
483,527,5.0,1415579196
483,551,4.0,1178213495
483,552,3.5,1327277254
483,586,2.0,1181496723
483,587,3.0,1178293343
483,588,4.0,1178293097
483,589,4.0,1178215130
483,592,3.5,1178215116
483,595,3.5,1178293242
483,597,3.0,1178293142
483,608,4.0,1199992684
483,637,3.5,1181495934
483,648,2.0,1178293442
483,653,4.0,1178293854
483,661,4.0,1327277549
483,673,2.5,1327277640
483,708,3.5,1178293752
483,733,3.5,1204277189
483,741,4.0,1415579222
483,778,4.5,1178293706
483,780,3.0,1178294810
483,783,2.0,1327277542
483,784,2.0,1178293385
483,786,2.0,1181494991
483,788,2.0,1178358706
483,799,4.0,1215896476
483,802,2.5,1215895337
483,837,3.0,1215897165
483,858,4.0,1178213656
483,880,2.5,1215896656
483,899,4.0,1327277680
483,902,4.0,1327277608
483,909,5.0,1415578849
483,910,4.5,1204472972
483,912,4.0,1215872942
483,914,4.0,1215895901
483,915,3.5,1215897398
483,919,1.0,1181496661
483,920,1.5,1181496632
483,953,4.0,1178294254
483,1028,4.5,1178294276
483,1029,2.0,1181496771
483,1032,4.0,1215896240
483,1035,3.5,1215895317
483,1036,3.5,1178293072
483,1042,3.0,1327277790
483,1059,4.0,1415579215
483,1073,3.0,1178293546
483,1080,5.0,1291838628
483,1088,3.0,1215895737
483,1092,2.5,1215895641
483,1097,3.0,1178293533
483,1101,2.0,1181494974
483,1136,4.5,1277996223
483,1172,5.0,1178211305
483,1175,4.0,1185098232
483,1193,3.0,1178293569
483,1196,4.5,1327276799
483,1197,5.0,1178213522
483,1198,4.0,1178292917
483,1199,5.0,1327277329
483,1200,4.5,1181494833
483,1201,5.0,1311339409
483,1203,5.0,1295093310
483,1210,4.5,1327276791
483,1214,4.0,1178293094
483,1215,4.0,1415579039
483,1220,3.0,1181494985
483,1221,3.5,1181494841
483,1230,4.5,1178293883
483,1234,4.5,1215542614
483,1240,3.5,1178215275
483,1246,3.5,1178358678
483,1256,4.0,1178213304
483,1262,5.0,1415579072
483,1265,5.0,1215894912
483,1266,4.5,1327277266
483,1270,4.5,1178215197
483,1271,2.0,1181496651
483,1274,3.5,1182704821
483,1278,4.0,1178294043
483,1287,4.0,1181495379
483,1291,5.0,1415579027
483,1307,3.5,1307314184
483,1320,2.5,1215895327
483,1367,4.0,1327277815
483,1370,4.0,1204277511
483,1377,3.5,1215895528
483,1380,2.0,1215870826
483,1381,0.5,1215898203
483,1387,2.0,1181496743
483,1391,3.0,1178293836
483,1407,2.5,1181496686
483,1409,1.0,1215896602
483,1479,4.5,1181495506
483,1517,3.5,1181494899
483,1527,3.5,1178293067
483,1544,2.0,1178294190
483,1552,2.5,1215895309
483,1562,2.0,1181495409
483,1566,4.0,1215897512
483,1569,3.0,1327277620
483,1573,2.5,1181496757
483,1580,2.0,1178293293
483,1588,4.0,1215898009
483,1589,2.5,1215897037
483,1591,3.5,1415579609
483,1608,3.0,1215895294
483,1625,4.0,1178211451
483,1644,1.0,1181496628
483,1645,3.5,1327277484
483,1653,5.0,1277996325
483,1673,4.0,1327277202
483,1676,3.0,1178294131
483,1682,3.5,1178293741
483,1688,2.5,1215898546
483,1690,2.5,1327277521
483,1702,2.5,1215898398
483,1704,4.5,1178215676
483,1717,2.0,1215896410
483,1721,2.0,1181496542
483,1729,3.5,1327277503
483,1732,5.0,1178293982
483,1748,5.0,1178210922
483,1777,3.5,1327277270
483,1791,2.0,1230468666
483,1801,3.5,1215896995
483,1882,1.5,1215896224
483,1894,3.0,1215897176
483,1907,3.5,1181495841
483,1917,3.0,1178293355
483,1920,2.5,1215898218
483,1923,4.5,1178293604
483,1962,3.5,1215896092
483,1967,5.0,1239750117
483,1968,3.5,1204277310
483,1997,2.5,1181496762
483,2000,3.5,1181495080
483,2001,4.0,1178294258
483,2003,3.0,1327277463
483,2005,4.0,1181495298
483,2006,2.5,1181496802
483,2011,4.0,1178293795
483,2012,4.0,1178293737
483,2019,4.5,1178292908
483,2028,4.0,1178293027
483,2053,1.0,1215897640
483,2054,2.5,1178358465
483,2078,2.5,1327277836
483,2083,3.5,1215872221
483,2087,3.5,1215896437
483,2100,3.5,1215895499
483,2105,3.5,1327277646
483,2115,4.0,1178293773
483,2118,3.5,1215872177
483,2124,1.5,1181496660
483,2125,4.0,1215872289
483,2134,3.5,1215872297
483,2136,2.5,1178293280
483,2150,2.0,1215896001
483,2161,3.5,1415579084
483,2167,1.5,1327277409
483,2174,4.0,1178215751
483,2193,4.5,1181495368
483,2194,4.0,1181495162
483,2231,4.0,1178213193
483,2232,4.0,1204277707
483,2253,3.0,1415579658
483,2268,3.0,1181495171
483,2269,3.0,1215898969
483,2273,3.0,1215895937
483,2291,4.0,1415579167
483,2294,3.5,1181495281
483,2297,4.0,1415579161
483,2324,5.0,1178294039
483,2328,0.5,1181496580
483,2329,3.0,1181496656
483,2338,1.0,1215897871
483,2340,4.0,1215897328
483,2355,3.5,1178358174
483,2378,3.0,1375961438
483,2394,4.5,1375961431
483,2396,3.5,1178293588
483,2407,2.0,1215895726
483,2420,4.0,1327277985
483,2423,2.0,1215896989
483,2424,3.5,1181496826
483,2443,4.0,1226359868
483,2467,4.5,1215897339
483,2468,3.5,1215898587
483,2470,3.0,1178358835
483,2471,2.5,1215897159
483,2483,3.5,1178293076
483,2490,4.0,1327277910
483,2529,3.0,1215895478
483,2539,3.5,1215895960
483,2541,2.0,1327277843
483,2542,5.0,1178213542
483,2571,4.5,1215548672
483,2572,2.5,1215895855
483,2593,3.0,1178293283
483,2594,4.0,1415579047
483,2598,4.0,1226359932
483,2617,3.0,1178293971
483,2628,3.0,1327276826
483,2640,3.5,1178293871
483,2657,2.5,1215895367
483,2683,3.5,1327276878
483,2700,4.0,1178295128
483,2701,3.0,1215895717
483,2706,3.5,1415579359
483,2716,3.0,1178293341
483,2717,3.5,1181495732
483,2723,5.0,1415579097
483,2728,4.0,1215897434
483,2746,2.0,1327277899
483,2762,3.5,1178292994
483,2763,3.0,1327277363
483,2788,4.5,1185098351
483,2791,4.0,1215895086
483,2793,3.5,1234656874
483,2797,4.0,1178293726
483,2805,3.5,1215897525
483,2807,0.5,1181496584
483,2808,2.5,1181496676
483,2810,4.5,1182704802
483,2843,4.5,1311846018
483,2858,4.0,1178215201
483,2915,2.5,1178209415
483,2916,4.5,1181495009
483,2948,3.5,1215896432
483,2951,4.5,1415574429
483,2953,2.0,1215896524
483,2959,4.5,1215871698
483,2968,3.5,1232792031
483,2985,2.5,1181496792
483,2986,2.5,1215897347
483,2987,4.0,1215873377
483,2997,5.0,1277996359
483,3000,5.0,1178211512
483,3033,4.0,1178358792
483,3052,4.0,1178294168
483,3076,4.5,1204472960
483,3081,4.0,1178358712
483,3108,4.5,1215871952
483,3114,3.0,1178293259
483,3147,3.5,1215895113
483,3148,4.0,1215896416
483,3155,2.5,1215898424
483,3156,4.0,1215898530
483,3159,4.5,1215898034
483,3160,3.5,1178358852
483,3174,5.0,1277996264
483,3176,3.5,1415579412
483,3247,3.0,1215896447
483,3257,2.5,1215896696
483,3268,3.0,1178217829
483,3269,2.5,1215898729
483,3275,4.0,1215543075
483,3301,4.5,1415576202
483,3310,4.0,1178293043
483,3317,5.0,1415578983
483,3386,3.5,1181495847
483,3409,2.5,1215897462
483,3418,2.0,1178358745
483,3471,2.5,1327277229
483,3479,4.0,1232792039
483,3481,3.5,1181495203
483,3489,4.5,1181495743
483,3510,4.0,1181495796
483,3527,2.5,1215895483
483,3534,2.5,1215897618
483,3578,3.5,1178293197
483,3618,4.0,1272239252
483,3623,0.5,1178293956
483,3699,3.0,1215897564
483,3717,3.0,1215896015
483,3740,3.5,1415579206
483,3745,4.5,1215897151
483,3751,3.0,1178215715
483,3752,3.5,1415576129
483,3753,3.5,1215895480
483,3785,3.0,1215896116
483,3793,3.0,1181494884
483,3825,3.0,1215898335
483,3868,4.0,1181494338
483,3869,4.5,1291838512
483,3948,3.5,1415579145
483,3967,4.0,1415576149
483,3994,4.5,1307314284
483,3996,4.5,1181494870
483,3999,3.5,1415576555
483,4011,4.0,1178351162
483,4015,4.0,1215897603
483,4016,4.0,1215872027
483,4018,4.0,1415576120
483,4023,3.5,1415576394
483,4025,3.0,1415576118
483,4052,5.0,1178215451
483,4085,4.0,1215895861
483,4223,4.0,1215896640
483,4226,4.0,1178293035
483,4246,4.0,1327277392
483,4299,3.0,1415576346
483,4306,4.0,1178292998
483,4308,4.5,1178358386
483,4343,3.0,1215897862
483,4344,2.5,1215897086
483,4356,3.5,1178293052
483,4361,4.5,1327277993
483,4367,3.0,1215896517
483,4370,4.0,1178358389
483,4446,4.0,1415579159
483,4447,3.0,1215896149
483,4467,5.0,1215871946
483,4621,2.0,1215898715
483,4638,2.0,1215896674
483,4643,1.5,1178218092
483,4701,3.5,1415576347
483,4718,2.5,1215896341
483,4720,5.0,1181495551
483,4816,5.0,1181494447
483,4823,3.5,1215899085
483,4886,4.5,1178293841
483,4896,4.5,1178358133
483,4963,4.0,1178215672
483,4973,5.0,1178211491
483,4975,2.0,1178358699
483,4992,3.0,1178293295
483,4993,4.5,1178292943
483,4995,4.5,1415579293
483,5004,4.0,1178292931
483,5039,3.5,1215872257
483,5146,3.5,1178293120
483,5218,3.5,1415579349
483,5298,4.0,1182704870
483,5299,1.5,1181495358
483,5309,2.5,1178293263
483,5319,4.5,1311845774
483,5349,4.5,1178293961
483,5418,4.5,1204474300
483,5445,4.5,1178293786
483,5459,3.0,1327277805
483,5464,3.5,1415576140
483,5477,4.5,1415579315
483,5500,5.0,1181494371
483,5502,3.5,1415579306
483,5541,3.5,1181494355
483,5570,3.0,1178293269
483,5618,5.0,1178210850
483,5628,4.5,1415579708
483,5679,1.5,1415576105
483,5690,3.5,1415579253
483,5782,3.0,1215898904
483,5810,1.0,1415576390
483,5816,3.5,1215895654
483,5902,5.0,1312669896
483,5903,3.5,1415579266
483,5952,4.5,1181494857
483,5965,4.5,1234133751
483,5971,5.0,1415579318
483,5989,4.5,1415579308
483,6016,4.0,1178213569
483,6283,4.5,1182705026
483,6322,4.0,1204277876
483,6350,4.0,1178213572
483,6365,2.5,1181496621
483,6373,3.5,1415579295
483,6377,4.5,1178294172
483,6378,3.5,1178358356
483,6442,5.0,1415579154
483,6539,4.0,1178213524
483,6541,3.0,1215898286
483,6711,4.5,1327277192
483,6713,5.0,1199993133
483,6773,3.0,1215542963
483,6807,4.5,1178351299
483,6857,4.5,1178212249
483,6863,4.0,1215542995
483,6870,4.0,1178358224
483,6874,5.0,1415579179
483,6893,3.5,1178294465
483,6934,1.5,1181496623
483,6936,4.0,1215872303
483,6942,3.5,1181496807
483,6947,4.5,1178358538
483,6979,3.0,1178358831
483,7007,4.0,1178293039
483,7090,5.0,1178358547
483,7124,3.5,1311844821
483,7132,4.5,1178211538
483,7147,5.0,1178211270
483,7153,4.0,1204277340
483,7164,4.0,1204473542
483,7293,4.0,1215545270
483,7361,5.0,1178211487
483,7373,1.5,1181496728
483,7438,4.0,1415579177
483,7451,3.0,1415576444
483,7458,2.5,1215897549
483,7757,4.0,1215872103
483,8016,4.5,1229251314
483,8253,4.0,1178210486
483,8360,4.0,1415579130
483,8368,5.0,1215873244
483,8529,4.0,1215545278
483,8533,4.0,1415576493
483,8581,4.0,1178293029
483,8607,5.0,1204277626
483,8632,0.5,1178294405
483,8636,3.5,1215895632
483,8641,4.0,1415576380
483,8644,4.0,1178358519
483,8784,5.0,1215543087
483,8798,4.0,1263605292
483,8873,4.0,1178209739
483,8874,4.5,1199992424
483,8917,4.0,1415579147
483,8949,4.5,1215543096
483,8957,0.5,1415576369
483,8961,4.0,1178213548
483,8970,4.0,1178358375
483,8972,3.0,1215899004
483,8983,4.0,1178292973
483,26082,4.5,1181494321
483,26444,4.5,1311339381
483,26606,4.0,1215870005
483,26662,4.0,1178213546
483,26776,4.5,1306694803
483,26903,4.5,1226359265
483,27370,4.5,1246783796
483,27660,4.0,1178213578
483,27721,4.0,1277996045
483,27731,3.5,1204473329
483,27815,5.0,1182704583
483,27904,4.5,1204473703
483,30707,4.0,1178358362
483,30749,4.0,1178358844
483,30793,4.0,1204277729
483,30825,3.5,1415576471
483,31364,4.5,1181141051
483,31617,3.0,1204277799
483,31658,4.5,1178213557
483,32554,4.5,1272483284
483,32587,4.0,1415578990
483,33004,4.5,1415579313
483,33493,3.0,1327277575
483,33677,3.5,1226360272
483,33679,3.0,1178358480
483,33794,4.0,1178293086
483,34048,2.0,1178358249
483,34150,2.0,1415576529
483,34319,2.5,1178294456
483,34405,4.5,1215872591
483,35836,3.0,1327277928
483,36397,1.5,1215871183
483,36708,4.0,1204277661
483,37729,4.0,1204473476
483,37830,2.0,1181496567
483,37857,4.5,1178213497
483,38061,5.0,1178213543
483,40815,3.5,1185098312
483,41566,3.5,1181496704
483,42734,4.0,1240154139
483,44191,5.0,1226360505
483,44665,4.5,1199992808
483,45447,3.0,1178358525
483,45517,2.5,1215872169
483,45722,3.5,1178211699
483,46948,4.0,1178212300
483,46972,3.5,1178293164
483,46976,3.5,1185098249
483,47610,4.0,1415579163
483,48082,4.5,1178213487
483,48385,4.0,1215544189
483,48394,5.0,1215897699
483,48516,4.5,1327277441
483,48780,5.0,1199993236
483,48982,3.5,1215543753
483,49272,3.0,1178293218
483,50872,5.0,1415578969
483,50912,3.0,1234656862
483,51255,5.0,1199992406
483,51662,4.0,1215872756
483,52722,1.5,1181496589
483,52885,5.0,1199992875
483,52973,2.5,1415576402
483,53121,4.0,1182704849
483,53123,5.0,1415575488
483,53519,3.0,1226360535
483,53956,4.0,1226360461
483,54001,4.5,1186314344
483,54259,5.0,1199992514
483,54272,4.0,1186314193
483,54503,4.0,1415576305
483,55269,4.0,1232883310
483,55872,4.5,1215542769
483,56152,3.0,1204277819
483,56174,3.0,1307314069
483,56251,5.0,1217464752
483,56339,4.5,1202461401
483,56367,4.5,1215542457
483,56757,4.0,1215872413
483,57274,3.5,1226361242
483,57504,4.0,1311844669
483,57640,4.5,1327276645
483,57669,4.5,1234132368
483,58299,3.0,1232847399
483,58559,4.0,1226359425
483,58998,4.5,1307313972
483,59315,4.0,1215545403
483,59387,5.0,1232847384
483,59615,3.5,1215361854
483,59784,4.0,1272483289
483,60069,5.0,1220816302
483,60161,3.5,1236293063
483,61132,4.5,1223127443
483,61323,4.5,1226359037
483,62113,3.5,1295093187
483,62849,4.5,1233791472
483,62956,4.0,1236293072
483,63082,4.5,1234656486
483,64614,5.0,1307314118
483,64957,4.0,1291838765
483,65261,5.0,1241380151
483,65642,5.0,1235421555
483,65685,3.0,1246783807
483,66097,4.5,1246700207
483,66297,3.5,1236293073
483,66785,4.0,1415578578
483,66934,4.0,1238025112
483,68073,4.5,1277596028
483,68157,4.0,1254323911
483,68522,3.5,1311845638
483,68954,5.0,1254323939
483,69122,4.5,1291838715
483,69757,4.5,1274570324
483,69844,4.0,1415574502
483,69951,5.0,1256431709
483,71033,5.0,1271636173
483,71535,3.5,1263669789
483,72011,4.5,1277596049
483,72554,4.5,1272239269
483,72998,4.5,1262525638
483,73017,4.5,1263605035
483,74545,4.5,1271633534
483,74789,3.5,1271633598
483,74868,3.0,1277596094
483,76077,4.0,1415577493
483,76093,3.5,1292633342
483,76173,4.5,1330911978
483,76251,4.0,1277596118
483,78499,5.0,1415579261
483,79132,5.0,1281384288
483,79224,4.0,1283984763
483,79242,4.0,1311844828
483,79357,4.5,1289775106
483,79702,3.0,1291838228
483,80463,4.0,1415579247
483,81834,4.5,1292633328
483,81845,5.0,1306694790
483,82499,3.5,1307297091
483,83132,4.0,1327276441
483,84772,2.5,1311844448
483,85414,3.0,1327276612
483,85780,3.5,1307314080
483,86882,5.0,1327276422
483,86911,3.5,1415578693
483,87222,3.5,1415578694
483,87306,4.5,1315436459
483,87483,4.5,1415578658
483,87867,3.0,1415578593
483,87869,3.5,1415578596
483,88125,4.5,1311337237
483,88129,4.0,1415578033
483,88140,3.0,1315436453
483,88163,4.0,1330911991
483,88356,3.0,1415578323
483,88405,3.5,1415578372
483,88448,5.0,1315437602
483,88785,3.5,1415578312
483,88954,3.0,1415577518
483,89305,3.5,1415578226
483,89586,3.5,1415578318
483,89745,4.0,1415576449
483,89904,4.5,1364849131
483,90863,4.0,1327278109
483,90866,3.5,1415577289
483,91094,3.5,1415577275
483,91104,2.5,1415577379
483,91128,4.0,1415577581
483,91653,3.5,1415578399
483,91890,3.0,1415578356
483,92259,4.5,1415574438
483,92643,4.0,1415578082
483,93287,4.5,1415576211
483,93723,3.0,1415577938
483,94070,4.0,1415577268
483,94266,3.5,1415577731
483,94777,3.0,1415577592
483,94780,2.5,1415577357
483,94810,5.0,1415577575
483,94864,2.5,1415577343
483,95167,4.0,1415577241
483,95720,3.0,1415577151
483,95875,3.0,1415577106
483,95939,4.0,1415577367
483,96283,3.0,1415577117
483,96417,4.0,1415576996
483,96448,1.5,1415577369
483,96588,4.0,1415575954
483,97304,4.5,1415574346
483,97306,3.5,1415577078
483,97665,2.5,1415577067
483,97752,4.5,1415577026
483,97921,4.5,1415576740
483,97938,5.0,1415574395
483,98203,2.0,1415576914
483,98585,3.5,1415576884
483,98809,4.5,1364849161
483,99087,3.0,1415576826
483,99114,5.0,1415574376
483,100068,3.5,1415578070
483,101076,2.5,1415576227
483,101283,3.0,1415576270
483,101612,4.0,1415576253
483,101765,3.5,1415577027
483,102125,4.5,1415576040
483,102481,4.0,1415575961
483,103235,4.5,1415575928
483,103249,1.5,1415575852
483,103341,4.5,1415575772
483,103655,1.0,1415575777
483,103801,3.5,1415575672
483,104076,3.5,1415575723
483,104211,4.0,1415575712
483,104241,4.0,1415575690
483,104303,4.0,1415575688
483,104841,5.0,1415577698
483,104906,3.0,1415575685
483,105325,1.0,1415575656
483,106002,4.5,1415575333
483,106696,4.0,1415575259
483,106918,4.5,1415577180
483,108928,3.5,1415574975
483,108932,4.0,1415575001
483,109487,5.0,1416133267
483,109846,3.5,1415575011
483,109941,3.0,1415578116
483,109971,4.5,1415574920
483,110297,3.5,1415574900
483,111362,4.0,1415574767
483,112316,2.5,1415574736
483,115065,2.0,1415575570
487,260,4.0,1428574154
487,318,3.0,1428574138
487,593,2.5,1428650184
487,750,3.5,1428574422
487,904,4.0,1428574413
487,1197,4.0,1428574579
487,1198,3.5,1428574150
487,1554,2.0,1428574831
487,2571,3.0,1428574140
487,2959,4.0,1428574157
487,3481,3.5,1428649992
487,3751,2.5,1428649987
487,3752,3.0,1428650083
487,4027,3.0,1428649967
487,4306,4.0,1428574200
487,4638,2.0,1428574321
487,4720,3.0,1428574276
487,4878,4.0,1428574246
487,4886,3.5,1428574212
487,4963,2.5,1428649983
487,4973,3.0,1428574208
487,4993,4.0,1428574196
487,4995,3.0,1428649954
487,5299,2.0,1428650054
487,5418,2.0,1428574239
487,5445,3.0,1428574211
487,5952,4.0,1428574197
487,6218,2.0,1428574317
487,6539,2.5,1428574205
487,6711,3.0,1428574255
487,6874,3.5,1428574236
487,7153,4.0,1428574203
487,7361,4.0,1428574235
487,7438,4.0,1428574247
487,8874,4.0,1428574269
487,8961,4.0,1428574243
487,27611,5.0,1428574594
487,31658,3.5,1428574498
487,34405,3.5,1428574617
487,49272,3.0,1428650016
487,50872,3.0,1428574591
487,56367,4.0,1428650046
487,60069,3.5,1428574419
487,61240,4.0,1428574619
487,79132,2.5,1428574143
487,81845,4.0,1428574557
487,86345,0.5,1429347557
487,86347,1.0,1429347551
487,86377,0.5,1429347651
487,92259,3.5,1428574440
487,92535,1.0,1429347656
487,94959,2.5,1428574636
487,109374,3.0,1428574598
487,109487,4.0,1428574546
487,112552,3.0,1428574489
487,116797,4.5,1428650174
489,2,2.5,1333101570
489,5,2.0,1385823772
489,7,4.0,1334587547
489,10,2.5,1333101410
489,11,1.5,1334170648
489,17,4.5,1332773255
489,18,2.0,1333234401
489,19,2.0,1333101593
489,21,2.5,1333101507
489,22,3.5,1333022826
